call_date,call_key,inbound,queued,assigned,abandon,in_sl,short_call,transferred,answered,during_chat,black_list,ivr_duration,wait_duration,ring_duration,hold_duration,talk_duration,csat_score
2020-10-20,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgITtoMerCAyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,false,false,0,true,false,false,206,141,9,243,341,3
2020-10-20,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgITtrY7rCAyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,71,6,6,,155,5
2020-10-20,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgIS9lMTFCQyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,100,8,8,294,671,5
2020-10-20,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgIStsr6RCQyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,false,false,0,true,false,false,160,96,6,,106,5
2020-10-20,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgIStt4vLCwyiARNvYmlsZXQuYWxvLXRlY2guY29t,false,true,true,false,,false,1,true,false,false,5,5,5,91,251,5
2020-10-20,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgITd18fxCQyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,91,17,16,115,216,5
2020-10-20,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgITdwKPZCwyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,99,21,20,166,443,4
2020-10-20,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgIS919vXCAyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,76,13,13,,289,5
2020-10-20,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgITd3Yr3CQyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,96,8,7,216,552,5
2020-10-20,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgISd2MLyCQyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,83,9,9,267,476,5
2020-10-20,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgIT9uoHPCwyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,84,23,22,270,698,5
2020-10-20,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgISdpLCNCgyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,74,9,9,,282,5
2020-10-20,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgIT9lMuDCAyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,72,5,5,,104,5
2020-10-20,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgITdwcDXCAyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,77,11,10,,162,5
2020-10-20,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgITt_KrUCgyiARNvYmlsZXQuYWxvLXRlY2guY29t,false,true,true,false,,false,1,true,false,false,11,11,11,,67,5
2020-10-20,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgIT9-pC4CgyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,90,8,7,,337,5
2020-10-20,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgIS91sHpCAyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,1,true,false,false,78,4,4,594,1212,5
2020-10-20,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgISNl7KoCgyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,87,10,10,,100,5
2020-10-20,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgISt4eCMCwyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,1,true,false,false,92,11,5,,439,5
2020-10-20,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgISdvdjjCQyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,1,true,false,false,83,5,5,,202,5
2020-10-20,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgIT9uou8CgyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,74,10,9,,216,5
2020-10-20,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgIT9xNbvCgyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,83,8,8,284,595,5
2020-10-20,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgISdqeO7CQyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,79,6,6,130,292,4
2020-10-20,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgITNmbPZCQyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,1,true,false,false,81,5,4,213,426,5
2020-10-20,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgISd6MenCwyiARNvYmlsZXQuYWxvLXRlY2guY29t,false,true,true,false,,false,1,true,false,false,10,10,10,,332,5
2020-10-20,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgITdscj4CQyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,67,9,9,,294,5
2020-10-20,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgISdsKbXCAyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,98,17,6,,126,5
2020-10-20,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgISd-tXmCQyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,82,11,11,540,734,5
2020-10-20,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgIS9jbjwCQyiARNvYmlsZXQuYWxvLXRlY2guY29t,false,true,true,false,,false,2,true,false,false,7,7,7,,580,5
2020-10-20,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgIS9tJemCAyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,1,true,false,false,84,6,6,,155,5
2020-10-20,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgIStmKOMCgyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,63,4,4,,110,5
2020-10-20,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgIT9hobwCgyiARNvYmlsZXQuYWxvLXRlY2guY29t,false,true,true,false,,false,1,true,false,false,11,11,11,,116,5
2020-10-20,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgITdvaGKCQyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,150,6,6,175,334,5
2020-10-20,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgIStsfCsCQyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,99,23,23,,234,5
2020-10-20,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgITtgLLOCAyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,61,7,7,,175,5
2020-10-20,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgIStsfjJCwyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,false,false,1,true,false,false,255,176,4,,234,2
2020-10-20,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgITdnJ6PCAyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,88,13,13,,170,5
2020-10-20,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgITNuouyCwyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,71,8,8,,135,5
2020-10-20,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgITdyOCiCQyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,1,true,false,false,81,5,5,365,788,5
2020-10-20,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgIS95pKfCgyiARNvYmlsZXQuYWxvLXRlY2guY29t,false,true,true,false,,false,1,true,false,false,6,6,6,,92,5
2020-10-20,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgISt3Z6nCgyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,false,false,0,true,false,false,184,120,13,,276,5
2020-10-20,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgIS95PeGCAyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,false,false,0,true,false,false,174,108,7,,155,5
2020-10-20,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgIT9ptSjCAyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,74,8,8,195,417,5
2020-10-20,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgISd8-P9CgyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,99,9,9,,324,3
2020-10-20,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgIS9xY38CAyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,101,5,5,,254,5
2020-10-20,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgITNuu6-CAyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,94,8,8,,104,5
2020-10-20,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgISN54KjCQyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,87,6,6,,86,5
2020-10-20,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgISdk9fDCwyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,91,13,12,51,369,2
2020-10-20,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgISdkYLXCwyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,126,25,14,,470,4
2020-10-20,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgITt54PICQyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,147,51,4,82,322,5
2020-10-20,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgISdxrnwCQyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,89,11,11,84,303,5
2020-10-20,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgIStv7L0CQyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,129,48,19,48,340,5
2020-10-20,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgITtgsDeCAyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,72,8,8,,108,5
2020-10-20,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgITt_qS8CQyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,70,8,8,251,516,5
2020-10-20,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgIStv7yoCQyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,1,true,false,false,67,6,6,217,535,5
2020-10-20,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgIS9lr-3CAyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,106,42,23,,200,5
2020-10-20,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgIS9rMWvCwyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,1,true,false,false,67,6,5,119,340,5
2020-10-20,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgITd18viCwyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,70,10,10,,149,5
2020-10-20,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgITdkNOLCgyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,1,true,false,false,66,6,6,,179,5
2020-10-20,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgIT9msG6CQyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,105,23,22,105,253,5
2020-10-20,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgIS9lb-YCwyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,79,3,3,,193,5
2020-10-20,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgIS9p_uWCwyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,1,true,false,false,70,6,5,,338,5
2020-10-20,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgISd8pfCCQyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,70,7,7,,150,5
2020-10-20,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgIStidufCgyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,1,true,false,false,65,5,5,,145,5
2020-10-20,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgISdpIu-CwyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,70,11,7,,205,5
2020-10-20,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgISdpovdCAyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,1,true,false,false,68,4,3,145,588,5
2020-10-20,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgISd-MWoCgyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,107,14,13,377,1209,2
2020-10-20,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgISdi5H2CAyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,false,false,0,true,false,false,385,158,12,,184,5
2020-10-20,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgIS9jJyeCQyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,95,31,6,134,361,5
2020-10-20,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgIStvaDvCwyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,false,false,1,true,false,false,199,125,5,125,422,5
2020-10-20,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgITd0Y-jCgyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,82,8,8,,144,5
2020-10-20,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgITd4I_WCQyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,99,27,27,,225,5
2020-10-20,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgIS97I3aCgyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,96,15,15,,373,5
2020-10-20,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgIS9lKWQCAyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,68,6,6,,130,2
2020-10-20,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgITttfTGCQyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,115,49,8,,216,5
2020-10-20,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgISd-KCvCAyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,107,17,17,,179,5
2020-10-20,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgIT9uMyiCAyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,82,5,5,,221,5
2020-10-20,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgIStnfraCAyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,102,19,19,133,339,3
2020-10-20,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgIS9xbLLCAyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,1,true,false,false,82,5,5,693,881,5
2020-10-20,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgISduIDfCwyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,1,true,false,false,80,5,5,,211,5
2020-10-20,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgITdoZ6PCQyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,86,8,8,463,629,5
2020-10-20,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgITdgf_kCAyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,1,true,false,false,93,6,5,300,648,5
2020-10-19,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgIStwpGDCQyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,false,false,1,true,false,false,135,75,7,,135,5
2020-10-19,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgISd78_OCQyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,103,20,19,,89,5
2020-10-19,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgIStncqICQyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,78,14,14,,632,3
2020-10-19,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgISN5Y_pCQyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,97,38,25,,95,5
2020-10-19,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgISN1P-ICgyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,1,true,false,false,139,4,4,,269,5
2020-10-19,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgISd8I7iCgyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,72,13,13,171,311,5
2020-10-19,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgISd8tGUCQyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,68,8,8,213,380,5
2020-10-19,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgIStzoXWCwyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,1,true,false,false,77,10,10,351,637,5
2020-10-19,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgISt_c_gCQyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,81,18,18,,124,5
2020-10-19,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgITtpcOBCgyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,114,52,4,131,283,5
2020-10-19,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgISdvvfVCgyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,false,false,0,true,false,false,192,132,9,,105,5
2020-10-19,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgIStqNO7CQyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,false,false,0,true,false,false,153,83,5,,41,1
2020-10-19,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgISNleblCAyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,162,10,9,,233,5
2020-10-19,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgITNpNP_CAyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,false,false,1,true,false,false,204,124,4,,129,5
2020-10-19,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgISNm5f0CQyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,90,28,4,,221,5
2020-10-19,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgITtm8TDCwyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,83,5,5,938,1071,1
2020-10-19,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgITNqYz0CQyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,70,8,8,,251,5
2020-10-19,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgITtlevUCgyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,81,8,7,,284,5
2020-10-19,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgISt54TGCgyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,85,13,8,205,395,5
2020-10-19,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgITtzoSSCwyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,82,18,17,,192,3
2020-10-19,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgISt8Lq_CQyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,75,11,11,,185,5
2020-10-19,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgITN0a-PCgyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,99,12,12,,321,5
2020-10-19,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgITN2fqaCwyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,1,true,false,false,86,6,5,67,322,5
2020-10-19,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgITt1JONCQyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,89,12,11,463,652,4
2020-10-19,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgISt58OQCAyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,100,9,9,,267,5
2020-10-19,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgITN0d65CQyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,87,12,11,174,364,5
2020-10-19,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgISt0KztCgyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,1,true,false,false,36,5,5,,738,5
2020-10-19,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgIStsLjMCAyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,67,7,7,,148,5
2020-10-19,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgISNp7zYCwyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,1,true,false,false,66,5,5,,176,5
2020-10-19,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgITt9K6mCAyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,82,17,17,,130,5
2020-10-19,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgITt5ayoCAyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,106,17,11,,155,5
2020-10-19,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgITNs-6PCAyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,1,true,false,false,83,9,9,1109,1293,5
2020-10-19,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgITtns7vCQyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,1,true,false,false,109,10,9,,194,4
2020-10-19,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgISt6tKyCQyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,118,15,15,174,357,5
2020-10-19,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgISdsuyDCQyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,83,10,10,109,251,5
